OTTER NO,recap,DATE,YEAR,LOCATION,STATE,REGION,AREA,LAT,LONG,SEX,WEIGHT,TAIL_LGTH_1,TAIL_LGTH_2,TAIL_LGTH_3,mean_tail_lgth,LGTH1,LGTH2,LGTH3,curvilinear_correction,mean_lgth,true_standard_lgth,body_lgth,CURVE_LGTH1,CURVE_LGTH2,GIRTH1,GIRTH2,mean_girth,PAW,W_PUP,PUP_NUMBER,PUP_SEX,PUP_WGHT,PUP_LGTH,PUP_CURVLGTH,FETUS_PRES,FETUS_NUM,FETUS_SEX,FETUS_WT,FETUS_LTH,FE_REP_CON,FE_REP_STA,PREGNANCY_STATUS,CAN_DIA,FINAL_AGE,AGE_CATEGORY,BACULA_LGTH,comments,Cause_of_death_Capture_method
90-168,0,1990-10-11,1990,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,14.1,-9,-9,-9,-9,104.1,-9,-9,1,104.1,104.1,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,10,.,0
90-169,0,1990-10-11,1990,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,F,26.3,-9,-9,-9,-9,130.8,-9,-9,1,130.8,130.8,-9,-9,-9,-9,-9,-9,-9,N,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,U,-9,-9,13,-9,.,0
90-171,0,1990-10-11,1990,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,F,6.6,-9,-9,-9,-9,78.7,-9,-9,1,78.7,78.7,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
90-172,0,1990-10-11,1990,simpson bay,Alaska,PWS,EPWS,60.646113,-145.837533,M,15.9,-9,-9,-9,-9,100.3,-9,-9,1,100.3,100.3,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,9.6,.,0
90-173,0,1990-10-11,1990,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,15.9,-9,-9,-9,-9,104.1,-9,-9,1,104.1,104.1,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
90-174,0,1990-10-13,1990,simpson bay,Alaska,PWS,EPWS,60.627907,-145.893039,M,14.1,-9,-9,-9,-9,102.9,-9,-9,1,102.9,102.9,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,9,.,0
90-175,0,1990-10-13,1990,simpson bay,Alaska,PWS,EPWS,60.616403,-145.883165,F,14.5,-9,-9,-9,-9,104.1,-9,-9,1,104.1,104.1,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
90-176,0,1990-10-13,1990,simpson bay,Alaska,PWS,EPWS,60.634457,-145.852011,M,14.5,-9,-9,-9,-9,104.1,-9,-9,1,104.1,104.1,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
90-177,0,1990-10-14,1990,simpson bay,Alaska,PWS,EPWS,60.634457,-145.852011,M,15.9,-9,-9,-9,-9,106.7,-9,-9,1,106.7,106.7,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
90-178,0,1990-10-14,1990,simpson bay,Alaska,PWS,EPWS,60.634457,-145.852011,F,14.7,-9,-9,-9,-9,106.7,-9,-9,1,106.7,106.7,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
90-179,0,1990-10-14,1990,simpson bay,Alaska,PWS,EPWS,60.634457,-145.852011,M,17.5,-9,-9,-9,-9,111.8,-9,-9,1,111.8,111.8,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
90-180,0,1990-10-14,1990,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,F,11.8,-9,-9,-9,-9,96.5,-9,-9,1,96.5,96.5,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-100,0,1992-08-08,1992,simpson bay,Alaska,PWS,EPWS,60.634457,-145.852011,M,7.5,-9,-9,-9,-9,86,-9,-9,1,86,86,-9,-9,-9,41,-9,41,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-101,0,1992-08-08,1992,simpson bay,Alaska,PWS,EPWS,60.634457,-145.852011,F,22.7,-9,-9,-9,-9,121,-9,-9,1,121,121,-9,-9,-9,-9,-9,-9,-9,Y,92-100,M,7.5,86,-9,.,-9,.,-9,-9,.,.,NP,7.8,4,7,-9,.,0
92-103,0,1992-08-08,1992,simpson bay,Alaska,PWS,EPWS,60.634457,-145.852011,F,13.2,-9,-9,-9,-9,98,-9,-9,1,98,98,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-104,0,1992-08-08,1992,simpson bay,Alaska,PWS,EPWS,60.634457,-145.852011,F,23.6,-9,-9,-9,-9,122,-9,-9,1,122,122,-9,-9,-9,50.5,-9,50.5,-9,Y,92-103,F,13.2,98,-9,.,-9,.,-9,-9,.,.,NP,-9,6,7,-9,.,0
92-105,0,1992-08-08,1992,simpson bay,Alaska,PWS,EPWS,60.634457,-145.852011,M,30.4,-9,-9,-9,-9,131,-9,-9,1,131,131,-9,-9,-9,64,-9,64,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,5,7,16.5,.,0
92-106,0,1992-08-10,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,38.1,-9,-9,-9,-9,137,-9,-9,1,137,137,-9,-9,-9,82.5,-9,82.5,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,9.1,7,7,16,.,0
92-107,0,1992-08-11,1992,simpson bay,Alaska,PWS,EPWS,60.674298,-145.880611,F,10,-9,-9,-9,-9,94.5,-9,-9,1,94.5,94.5,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-108,0,1992-08-11,1992,simpson bay,Alaska,PWS,EPWS,60.674298,-145.880611,F,23.6,-9,-9,-9,-9,124.5,-9,-9,1,124.5,124.5,-9,-9,-9,77,-9,77,-9,Y,92-107,F,10,94.5,-9,.,-9,.,-9,-9,.,.,NP,7.2,6,7,-9,.,0
92-109,0,1992-08-11,1992,simpson bay,Alaska,PWS,EPWS,60.674298,-145.880611,M,13.4,-9,-9,-9,-9,102,-9,-9,1,102,102,-9,-9,-9,58,-9,58,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-110,0,1992-08-11,1992,simpson bay,Alaska,PWS,EPWS,60.674298,-145.880611,F,25.9,-9,-9,-9,-9,127,-9,-9,1,127,127,-9,-9,-9,-9,-9,-9,-9,Y,92-109,M,13.4,102,-9,.,-9,.,-9,-9,.,.,NP,-9,4,7,-9,.,0
92-111,0,1992-08-11,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,F,16.8,-9,-9,-9,-9,103,-9,-9,1,103,103,-9,-9,-9,64.5,-9,64.5,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-112,0,1992-08-11,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,F,23.6,-9,-9,-9,-9,120,-9,-9,1,120,120,-9,-9,-9,76,-9,76,-9,Y,92-111,F,16.8,103,-9,.,-9,.,-9,-9,.,.,NP,7.8,9,7,-9,.,0
92-113,0,1992-08-13,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,F,11.8,-9,-9,-9,-9,95.5,-9,-9,1,95.5,95.5,-9,-9,-9,59,-9,59,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-115,0,1992-08-13,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,13.6,-9,-9,-9,-9,99,-9,-9,1,99,99,-9,-9,-9,62,-9,62,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-116,0,1992-08-13,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,F,21.3,-9,-9,-9,-9,116,-9,-9,1,116,116,-9,-9,-9,79,-9,79,-9,Y,92-115,M,13.6,99,-9,.,-9,.,-9,-9,.,.,NP,7,7,7,-9,.,0
92-117,0,1992-08-13,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,34.9,-9,-9,-9,-9,133,-9,-9,1,133,133,-9,-9,-9,87,-9,87,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,9.4,5,7,17,.,0
92-118,0,1992-08-13,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,16.8,-9,-9,-9,-9,102,-9,-9,1,102,102,-9,-9,-9,67,-9,67,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,5.5,0,0,-9,.,0
92-119,0,1992-08-13,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,F,24,-9,-9,-9,-9,119,-9,-9,1,119,119,-9,-9,-9,81,-9,81,-9,Y,92-118,M,16.8,102,-9,.,-9,.,-9,-9,.,.,NP,7.2,7,7,-9,.,0
92-120,0,1992-08-13,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,12.7,-9,-9,-9,-9,101,-9,-9,1,101,101,-9,-9,-9,59.5,-9,59.5,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,5.2,0,0,-9,.,0
92-121,0,1992-08-13,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,33.1,-9,-9,-9,-9,131,-9,-9,1,131,131,-9,-9,-9,80,-9,80,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,8.8,5,7,17,.,0
92-122,0,1992-08-13,1992,simpson bay,Alaska,PWS,EPWS,60.674298,-145.880611,F,16.8,-9,-9,-9,-9,103,-9,-9,1,103,103,-9,-9,-9,67.5,-9,67.5,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-124,0,1992-08-14,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,14.1,-9,-9,-9,-9,100,-9,-9,1,100,100,-9,-9,-9,60,-9,60,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-125,0,1992-08-14,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,F,29,-9,-9,-9,-9,127,-9,-9,1,127,127,-9,-9,-9,81.5,-9,81.5,-9,Y,92-124,M,14.1,100,-9,.,-9,.,-9,-9,.,.,NP,7.9,10,7,-9,.,0
92-126,0,1992-08-14,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,36.7,-9,-9,-9,-9,131,-9,-9,1,131,131,-9,-9,-9,59,-9,59,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,4,7,19.5,.,0
92-127,0,1992-08-14,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,18.1,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,1,1.5,-9,.,0
92-128,0,1992-08-14,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,M,10,-9,-9,-9,-9,93,-9,-9,1,93,93,-9,-9,-9,57,-9,57,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-129,0,1992-08-14,1992,simpson bay,Alaska,PWS,EPWS,60.645579,-145.900736,F,24.5,-9,-9,-9,-9,121,-9,-9,1,121,121,-9,-9,-9,75,-9,75,-9,Y,92-128,M,10,93,-9,.,-9,.,-9,-9,.,.,NP,7.5,7,7,-9,.,0
92-130,0,1992-08-15,1992,simpson bay,Alaska,PWS,EPWS,60.671667,-145.85,M,40.4,-9,-9,-9,-9,142,-9,-9,1,142,142,-9,-9,-9,89,-9,89,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,9.5,12,13,21,.,0
92-131,0,1992-08-15,1992,simpson bay,Alaska,PWS,EPWS,60.671667,-145.85,M,32.2,-9,-9,-9,-9,134,-9,-9,1,134,134,-9,-9,-9,82.5,-9,82.5,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,9.6,5,7,17,.,0
92-132,0,1992-08-16,1992,deep bay,Alaska,PWS,EPWS,60.591111,-145.790278,F,10.9,-9,-9,-9,-9,97,-9,-9,1,97,97,-9,-9,-9,54,-9,54,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-133,0,1992-08-16,1992,deep bay,Alaska,PWS,EPWS,60.591111,-145.790278,F,26.3,-9,-9,-9,-9,124.5,-9,-9,1,124.5,124.5,-9,-9,-9,81,-9,81,-9,Y,92-132,F,10.9,97,-9,.,-9,.,-9,-9,.,.,NP,8.3,5,7,-9,.,0
92-134,0,1992-08-16,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,13.2,-9,-9,-9,-9,99,-9,-9,1,99,99,-9,-9,-9,62,-9,62,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,6.4,0,0,8,.,0
92-135,0,1992-08-16,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,28.1,-9,-9,-9,-9,126,-9,-9,1,126,126,-9,-9,-9,82,-9,82,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,5,7,16,.,0
92-136,0,1992-08-16,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,35.4,-9,-9,-9,-9,133,-9,-9,1,133,133,-9,-9,-9,83,-9,83,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,8.8,8,7,17,.,0
92-137,0,1992-08-16,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,34,-9,-9,-9,-9,127,-9,-9,1,127,127,-9,-9,-9,85,-9,85,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,8,7,-9,.,0
92-138,0,1992-08-16,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,11.8,-9,-9,-9,-9,95,-9,-9,1,95,95,-9,-9,-9,56.5,-9,56.5,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-139,0,1992-08-16,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,F,23.6,-9,-9,-9,-9,124,-9,-9,1,124,124,-9,-9,-9,73,-9,73,-9,Y,92-138,M,11.8,95,-9,.,-9,.,-9,-9,.,.,NP,7.3,4,7,-9,.,0
92-140,0,1992-08-16,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,9.1,-9,-9,-9,-9,90,-9,-9,1,90,90,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-141,0,1992-08-16,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,F,28.6,-9,-9,-9,-9,128,-9,-9,1,128,128,-9,-9,-9,78,-9,78,-9,Y,92-140,M,9.1,90,-9,.,-9,.,-9,-9,.,.,NP,8.7,12,13,-9,.,0
92-142,0,1992-08-17,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,8.6,-9,-9,-9,-9,80,-9,-9,1,80,80,-9,-9,-9,52,-9,52,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-143,0,1992-08-17,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,F,23.1,-9,-9,-9,-9,118,-9,-9,1,118,118,-9,-9,-9,77,-9,77,-9,Y,92-142,M,8.6,80,-9,.,-9,.,-9,-9,.,.,NP,8,3,7,-9,.,0
92-144,0,1992-08-17,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,13.6,-9,-9,-9,-9,100,-9,-9,1,100,100,-9,-9,-9,60,-9,60,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-145,0,1992-08-17,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,F,24.9,-9,-9,-9,-9,123,-9,-9,1,123,123,-9,-9,-9,76,-9,76,-9,Y,92-144,M,13.6,100,-9,.,-9,.,-9,-9,.,.,NP,9,15,13,-9,.,0
92-146,0,1992-08-17,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,8.8,-9,-9,-9,-9,102,-9,-9,1,102,102,-9,-9,-9,52,-9,52,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-147,0,1992-08-17,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,F,21.3,-9,-9,-9,-9,121,-9,-9,1,121,121,-9,-9,-9,75.5,-9,75.5,-9,Y,92-146,M,8.8,102,-9,.,-9,.,-9,-9,.,.,NP,7.5,7,7,-9,.,0
92-148,0,1992-08-17,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,12.7,-9,-9,-9,-9,98,-9,-9,1,98,98,-9,-9,-9,61,-9,61,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-149,0,1992-08-17,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,F,24,-9,-9,-9,-9,123,-9,-9,1,123,123,-9,-9,-9,76.5,-9,76.5,-9,Y,92-148,M,12.7,98,-9,.,-9,.,-9,-9,.,.,NP,8.4,13,13,-9,.,0
92-150,0,1992-08-17,1992,deep bay,Alaska,PWS,EPWS,60.588889,-145.797222,M,34.5,-9,-9,-9,-9,135,-9,-9,1,135,135,-9,-9,-9,84.5,-9,84.5,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,8.6,4,7,16,.,0
92-151,0,1992-08-18,1992,deep bay,Alaska,PWS,EPWS,60.591667,-144.777222,F,11.3,-9,-9,-9,-9,94,-9,-9,1,94,94,-9,-9,-9,55,-9,55,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-152,0,1992-08-18,1992,deep bay,Alaska,PWS,EPWS,60.591667,-144.777222,F,22.2,-9,-9,-9,-9,122,-9,-9,1,122,122,-9,-9,-9,74,-9,74,-9,Y,92-151,F,11.3,94,-9,.,-9,.,-9,-9,.,.,NP,7.3,3,7,-9,.,0
92-153,0,1992-08-18,1992,deep bay,Alaska,PWS,EPWS,60.590278,-145.777778,M,16.3,-9,-9,-9,-9,100,-9,-9,1,100,100,-9,-9,-9,-9,-9,-9,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-154,0,1992-08-18,1992,deep bay,Alaska,PWS,EPWS,60.590278,-145.777778,F,24.9,-9,-9,-9,-9,122,-9,-9,1,122,122,-9,-9,-9,82,-9,82,-9,Y,92-153,M,16.3,100,-9,.,-9,.,-9,-9,.,.,NP,7.6,8,7,-9,.,0
92-155,0,1992-08-18,1992,deep bay,Alaska,PWS,EPWS,60.590278,-145.777778,F,15.4,-9,-9,-9,-9,99,-9,-9,1,99,99,-9,-9,-9,63.5,-9,63.5,-9,N,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-157,0,1992-08-18,1992,deep bay,Alaska,PWS,EPWS,60.590278,-145.777778,M,19.5,-9,-9,-9,-9,110,-9,-9,1,110,110,-9,-9,-9,70,-9,70,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-158,0,1992-08-18,1992,deep bay,Alaska,PWS,EPWS,60.590278,-145.777778,F,25.9,-9,-9,-9,-9,127,-9,-9,1,127,127,-9,-9,-9,78,-9,78,-9,Y,92-157,M,19.5,110,-9,.,-9,.,-9,-9,.,.,NP,7.4,7,7,-9,.,0
92-159,0,1992-08-20,1992,deep bay,Alaska,PWS,EPWS,60.591667,-145.791667,M,8.2,-9,-9,-9,-9,86,-9,-9,1,86,86,-9,-9,-9,50.5,-9,50.5,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-160,0,1992-08-20,1992,deep bay,Alaska,PWS,EPWS,60.591667,-145.791667,F,21.8,-9,-9,-9,-9,123,-9,-9,1,123,123,-9,-9,-9,75,-9,75,-9,Y,92-159,M,8.2,86,-9,.,-9,.,-9,-9,.,.,NP,7.6,5,7,-9,.,0
92-161,0,1992-08-20,1992,deep bay,Alaska,PWS,EPWS,60.594444,-145.783333,M,32.7,-9,-9,-9,-9,134,-9,-9,1,134,134,-9,-9,-9,86,-9,86,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,9.3,3,7,17,.,0
92-162,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,M,10.4,-9,-9,-9,-9,92,-9,-9,1,92,92,-9,-9,-9,55,-9,55,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,8,.,0
92-163,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,F,23.1,-9,-9,-9,-9,118,-9,-9,1,118,118,-9,-9,-9,76,-9,76,-9,Y,92-162,M,10.4,92,-9,.,-9,.,-9,-9,.,.,NP,7.4,3,7,-9,.,0
92-164,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,F,10.4,-9,-9,-9,-9,95,-9,-9,1,95,95,-9,-9,-9,54.5,-9,54.5,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-165,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,F,23.6,-9,-9,-9,-9,121,-9,-9,1,121,121,-9,-9,-9,78,-9,78,-9,Y,92-164,F,10.4,95,-9,.,-9,.,-9,-9,.,.,NP,7.9,9,7,-9,.,0
92-166,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.293333,-147.411667,M,14.5,-9,-9,-9,-9,102,-9,-9,1,102,102,-9,-9,-9,61,-9,61,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,4.2,0,0,-9,.,0
92-167,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.293333,-147.411667,F,23.6,-9,-9,-9,-9,118,-9,-9,1,118,118,-9,-9,-9,77,-9,77,-9,Y,92-166,M,14.5,102,-9,.,-9,.,-9,-9,.,.,NP,7.6,7,7,-9,.,0
92-168,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.590278,-145.777778,F,10.9,-9,-9,-9,-9,91,-9,-9,1,91,91,-9,-9,-9,56,-9,56,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,3.2,0,0,-9,.,0
92-169,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.590278,-145.777778,F,23.1,-9,-9,-9,-9,119,-9,-9,1,119,119,-9,-9,-9,77,-9,77,-9,Y,92-168,F,10.9,91,-9,.,-9,.,-9,-9,.,.,NP,7.6,6,7,-9,.,0
92-170,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.590278,-145.777778,M,35.4,-9,-9,-9,-9,137,-9,-9,1,137,137,-9,-9,-9,-9,-9,-9,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,9.8,8,7,-9,.,0
92-171,0,1992-08-22,1992,montague,Alaska,PWS,WPWS,60.247222,-147.236111,F,11.8,-9,-9,-9,-9,90,-9,-9,1,90,90,-9,-9,-9,54.5,-9,54.5,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-172,0,1992-08-22,1992,montague,Alaska,PWS,WPWS,60.247222,-147.236111,F,26.3,-9,-9,-9,-9,125,-9,-9,1,125,125,-9,-9,-9,79.5,-9,79.5,-9,Y,92-171,F,11.8,90,-9,.,-9,.,-9,-9,.,.,NP,7.4,9,7,-9,.,0
92-173,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.285,-147.435,F,16.8,-9,-9,-9,-9,107,-9,-9,1,107,107,-9,-9,-9,73,-9,73,-9,N,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,U,7.7,3,7,-9,.,0
92-174,0,1992-08-22,1992,green island,Alaska,PWS,WPWS,60.285,-147.435,M,32.7,-9,-9,-9,-9,133,-9,-9,1,133,133,-9,-9,-9,87,-9,87,-9,.,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,8,7,16.5,.,0
92-175,0,1992-08-23,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,M,12.2,-9,-9,-9,-9,99,-9,-9,1,99,99,-9,-9,-9,57,-9,57,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,.,-9,0,0,-9,.,0
92-176,0,1992-08-23,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,F,24,-9,-9,-9,-9,125,-9,-9,1,125,125,-9,-9,-9,78,-9,78,-9,Y,92-175,M,12.2,99,-9,.,-9,.,-9,-9,.,.,NP,7.5,6,7,-9,.,0
92-177,0,1992-08-23,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,F,10,-9,-9,-9,-9,92,-9,-9,1,92,92,-9,-9,-9,59,-9,59,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-178,0,1992-08-23,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,F,24.9,-9,-9,-9,-9,120,-9,-9,1,120,120,-9,-9,-9,76,-9,76,-9,Y,92-177,F,10,92,-9,.,-9,.,-9,-9,.,.,NP,8.3,4,7,-9,.,0
92-179,0,1992-08-23,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,F,9.1,-9,-9,-9,-9,94,-9,-9,1,94,94,-9,-9,-9,53.5,-9,53.5,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-180,0,1992-08-23,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,F,21.8,-9,-9,-9,-9,122,-9,-9,1,122,122,-9,-9,-9,73,-9,73,-9,Y,92-179,F,9.1,94,-9,.,-9,.,-9,-9,.,.,NP,8.4,7,7,-9,.,0
92-181,0,1992-08-23,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,F,10.4,-9,-9,-9,-9,94,-9,-9,1,94,94,-9,-9,-9,59,-9,59,-9,D,.,.,-9,-9,-9,.,-9,.,-9,-9,.,.,NP,-9,0,0,-9,.,0
92-182,0,1992-08-23,1992,green island,Alaska,PWS,WPWS,60.285,-147.426667,F,22.2,-9,-9,-9,-9,121,-9,-9,1,121,121,-9,-9,-9,81.5,-9,81.5,-9,Y,92-181,F,10.4,94,-9,.,-9,.,-9,-9,.,.,NP,7.2,7,7,-9,.,0
